x_1,x_2,y
0.6106378107989381,0.6106378107989381,africa
0.5606082587411794,0.5606082587411794,africa
0.5496742612380594,0.5496742612380594,africa
0.5389472473285571,0.5389472473285571,africa
0.5124948613873517,0.5124948613873517,africa
0.5655066474426846,0.5655066474426846,africa
0.5468390996352339,0.5468390996352339,africa
0.5831837915579545,0.5831837915579545,africa
0.5881808186576458,0.5881808186576458,africa
0.5623619105026721,0.5623619105026721,africa
0.5537701822917701,0.5537701822917701,africa
0.6094501155311163,0.6094501155311163,africa
0.5353906726805222,0.5353906726805222,africa
0.5466647107788363,0.5466647107788363,africa
0.554734274143016,0.554734274143016,africa
0.5596157288809535,0.5596157288809535,africa
0.5917958069660677,0.5917958069660677,africa
0.5080384337983909,0.5080384337983909,africa
0.5756722305642897,0.5756722305642897,africa
0.5531280065856438,0.5531280065856438,africa
0.5253087617737504,0.5253087617737504,africa
0.5789783483589942,0.5789783483589942,africa
0.5497806487972623,0.5497806487972623,africa
0.5594623278793142,0.5594623278793142,africa
0.5390070283845463,0.5390070283845463,africa
0.560600926056967,0.560600926056967,africa
0.6036130241578167,0.6036130241578167,africa
0.502777801993327,0.502777801993327,africa
0.6060336860940246,0.6060336860940246,africa
0.5351136753871167,0.5351136753871167,africa
0.5453699430888883,0.5453699430888883,africa
0.559836922413647,0.559836922413647,africa
0.5596373354988321,0.5596373354988321,africa
0.5783197222673383,0.5783197222673383,africa
0.6007458166964836,0.6007458166964836,africa
0.5747226133563205,0.5747226133563205,africa
0.5894377885462141,0.5894377885462141,africa
0.5424750433617735,0.5424750433617735,africa
0.5926569646974726,0.5926569646974726,africa
0.5481989813314304,0.5481989813314304,africa
0.5102601154843992,0.5102601154843992,africa
0.553465416380297,0.553465416380297,africa
0.5641746747152044,0.5641746747152044,africa
0.5683084704355388,0.5683084704355388,africa
0.502391280033409,0.502391280033409,africa
0.4854224243982236,0.4854224243982236,africa
0.4904016030285835,0.4904016030285835,africa
0.5815911740765471,0.5815911740765471,africa
0.578423920557519,0.578423920557519,africa
0.5043194826333394,0.5043194826333394,africa
0.5842498987441248,0.5842498987441248,africa
0.5600903289368588,0.5600903289368588,africa
0.549690578035458,0.549690578035458,africa
0.5593293972368114,0.5593293972368114,africa
0.5829877857071056,0.5829877857071056,africa
0.5538783332750334,0.5538783332750334,africa
0.5999142740300808,0.5999142740300808,africa
0.5788122281557283,0.5788122281557283,africa
0.5503729913767902,0.5503729913767902,africa
0.5080712044651667,0.5080712044651667,africa
0.5699604371604257,0.5699604371604257,africa
0.5402534655312371,0.5402534655312371,africa
0.5360292842138342,0.5360292842138342,africa
0.5631183524962449,0.5631183524962449,africa
0.5334030444239486,0.5334030444239486,africa
0.5763761866339525,0.5763761866339525,africa
0.5653194044965313,0.5653194044965313,africa
0.5703316149091263,0.5703316149091263,africa
0.5333652697556746,0.5333652697556746,africa
0.5699131668622546,0.5699131668622546,africa
0.506560112664787,0.506560112664787,africa
0.5346146516237964,0.5346146516237964,africa
0.5447560226921827,0.5447560226921827,africa
0.6018625580483226,0.6018625580483226,africa
0.5644335900282292,0.5644335900282292,africa
0.5182231129643591,0.5182231129643591,africa
0.5445876844651524,0.5445876844651524,africa
0.5301572381912278,0.5301572381912278,africa
0.5411839407271494,0.5411839407271494,africa
0.49418340331989163,0.49418340331989163,africa
0.5484794454340077,0.5484794454340077,africa
0.5778487486038609,0.5778487486038609,africa
0.5818832451856986,0.5818832451856986,africa
0.5770922223738968,0.5770922223738968,africa
0.5219563462201282,0.5219563462201282,africa
0.5617600852288629,0.5617600852288629,africa
0.5564443182858239,0.5564443182858239,africa
0.5763749216596906,0.5763749216596906,africa
0.5809014357122639,0.5809014357122639,africa
0.5623830363397051,0.5623830363397051,africa
0.5753264986130471,0.5753264986130471,africa
0.5626396020830781,0.5626396020830781,africa
0.5619354720700481,0.5619354720700481,africa
0.5053798540937853,0.5053798540937853,africa
0.548650036911477,0.548650036911477,africa
0.5619788234300448,0.5619788234300448,africa
0.5411906532604529,0.5411906532604529,africa
0.5333487657607577,0.5333487657607577,africa
0.5412131470170606,0.5412131470170606,africa
0.5655389636052618,0.5655389636052618,africa
0.5687058131346646,0.5687058131346646,africa
0.5378785724309737,0.5378785724309737,africa
0.532366378365562,0.532366378365562,africa
0.5629676782944282,0.5629676782944282,africa
0.5201461069228455,0.5201461069228455,africa
0.5441285576981609,0.5441285576981609,africa
0.554184582354733,0.554184582354733,africa
0.5408494000755287,0.5408494000755287,africa
0.517666751368558,0.517666751368558,africa
0.565908501521396,0.565908501521396,africa
0.5445497780221359,0.5445497780221359,africa
0.5039122428188778,0.5039122428188778,africa
0.5968303042810719,0.5968303042810719,africa
0.5188904522743454,0.5188904522743454,africa
0.5709547785906436,0.5709547785906436,africa
0.5095458673315036,0.5095458673315036,africa
0.5820863965402476,0.5820863965402476,africa
0.5624006628377619,0.5624006628377619,africa
0.5098782350769664,0.5098782350769664,africa
0.5476707968192266,0.5476707968192266,africa
0.5113039519396929,0.5113039519396929,africa
0.5971436396217302,0.5971436396217302,africa
0.5829992215779056,0.5829992215779056,africa
0.612523612154707,0.612523612154707,africa
0.5235324906898102,0.5235324906898102,africa
0.5399348570950196,0.5399348570950196,africa
0.5610399447651468,0.5610399447651468,africa
0.5178108598127485,0.5178108598127485,africa
0.5006996758896594,0.5006996758896594,africa
0.5695892735751857,0.5695892735751857,africa
0.5595933983697141,0.5595933983697141,africa
0.48991999646457096,0.48991999646457096,africa
0.5231785081096526,0.5231785081096526,africa
0.5823134151080556,0.5823134151080556,africa
0.492149673200205,0.492149673200205,africa
0.5688931506592495,0.5688931506592495,africa
0.5253311052083769,0.5253311052083769,africa
0.5704688839560991,0.5704688839560991,africa
0.5834706577940908,0.5834706577940908,africa
0.5937575907904699,0.5937575907904699,africa
0.49223371795196746,0.49223371795196746,africa
0.5105008960179857,0.5105008960179857,africa
0.5932249330741027,0.5932249330741027,africa
0.5303674125539705,0.5303674125539705,africa
0.5069222851768974,0.5069222851768974,africa
0.5679625533060632,0.5679625533060632,africa
0.5496378245498054,0.5496378245498054,africa
0.5440050232225566,0.5440050232225566,africa
0.5719479752827559,0.5719479752827559,africa
0.5732237564380124,0.5732237564380124,africa
0.5426573091527623,0.5426573091527623,africa
0.5031064642127795,0.5031064642127795,africa
0.5487351631531109,0.5487351631531109,africa
0.5130789113737476,0.5130789113737476,africa
0.5513974389526737,0.5513974389526737,africa
0.5628379342397254,0.5628379342397254,africa
0.5217239406117261,0.5217239406117261,africa
0.5168070776864967,0.5168070776864967,africa
0.5371734002681462,0.5371734002681462,africa
0.5367603839599314,0.5367603839599314,africa
0.5078470230101909,0.5078470230101909,africa
0.561321144109502,0.561321144109502,africa
0.5654901341065837,0.5654901341065837,africa
0.5699919388059803,0.5699919388059803,africa
0.5127970663538911,0.5127970663538911,africa
0.5544737383213937,0.5544737383213937,africa
0.4965781895470319,0.4965781895470319,africa
0.4917152092010578,0.4917152092010578,africa
0.6019259892044884,0.6019259892044884,africa
0.5515055045139874,0.5515055045139874,africa
0.5313829593112307,0.5313829593112307,africa
0.533597138720703,0.533597138720703,africa
0.5141579495655395,0.5141579495655395,africa
0.5178077292858002,0.5178077292858002,africa
0.5181595248374317,0.5181595248374317,africa
0.5587205776769545,0.5587205776769545,africa
0.5034970150359216,0.5034970150359216,africa
0.6113705801945098,0.6113705801945098,africa
0.4944791767034231,0.4944791767034231,africa
0.5561448418805395,0.5561448418805395,africa
0.581073192655625,0.581073192655625,africa
0.5804165855997272,0.5804165855997272,africa
0.5738667678609527,0.5738667678609527,africa
0.49732416796942214,0.49732416796942214,africa
0.5085369702917069,0.5085369702917069,africa
0.5989026860781658,0.5989026860781658,africa
0.5431476603966503,0.5431476603966503,africa
0.5396572176755867,0.5396572176755867,africa
0.5460702621809277,0.5460702621809277,africa
0.532642261115397,0.532642261115397,africa
0.5750801033477531,0.5750801033477531,africa
0.558822002638874,0.558822002638874,africa
0.5467304008761826,0.5467304008761826,africa
0.5719615119628394,0.5719615119628394,africa
0.541376365008746,0.541376365008746,africa
0.5796668387811911,0.5796668387811911,africa
0.5395797321476385,0.5395797321476385,africa
0.5216805729543504,0.5216805729543504,africa
0.5926396460050178,0.5926396460050178,africa
0.5590410473709567,0.5590410473709567,africa
0.5976939180056373,0.5976939180056373,africa
0.497347568365085,0.497347568365085,africa
0.5699984835782347,0.5699984835782347,africa
0.558372347888221,0.558372347888221,africa
0.5866936118119467,0.5866936118119467,africa
0.5562687101062506,0.5562687101062506,africa
0.5474123702390883,0.5474123702390883,africa
0.5812383791151353,0.5812383791151353,africa
0.5898351342808152,0.5898351342808152,africa
0.5886501325795682,0.5886501325795682,africa
0.5764293391455538,0.5764293391455538,africa
0.5803620649974931,0.5803620649974931,africa
0.5773928285989759,0.5773928285989759,africa
0.557173266495727,0.557173266495727,africa
0.6093329801936179,0.6093329801936179,africa
0.5826295960742186,0.5826295960742186,africa
0.5860043761074566,0.5860043761074566,africa
0.5883787138131926,0.5883787138131926,africa
0.5220237023267297,0.5220237023267297,africa
0.5618265173805815,0.5618265173805815,africa
0.5296019801798811,0.5296019801798811,africa
0.504234139989525,0.504234139989525,africa
0.5730647446478854,0.5730647446478854,africa
0.5683501532109265,0.5683501532109265,africa
0.506376341278624,0.506376341278624,africa
0.4970574038317095,0.4970574038317095,africa
0.5475609345207877,0.5475609345207877,africa
0.501876721139611,0.501876721139611,africa
0.49373130120289166,0.49373130120289166,africa
0.5619157167045713,0.5619157167045713,africa
0.5542466146541827,0.5542466146541827,africa
0.5769135219024205,0.5769135219024205,africa
0.4868950393900834,0.4868950393900834,africa
0.5796404510813493,0.5796404510813493,africa
0.5672727184930559,0.5672727184930559,africa
0.5094508872659793,0.5094508872659793,africa
0.48626289037216,0.48626289037216,africa
0.5612322780052491,0.5612322780052491,africa
0.5149327074363659,0.5149327074363659,africa
0.5538146707806209,0.5538146707806209,africa
0.5313239676387829,0.5313239676387829,africa
0.584007835855859,0.584007835855859,africa
0.5277852035646964,0.5277852035646964,africa
0.5465977783552278,0.5465977783552278,africa
0.5992653154768874,0.5992653154768874,africa
0.5849986391785822,0.5849986391785822,africa
0.5136905186871049,0.5136905186871049,africa
0.4878572201263539,0.4878572201263539,africa
0.5946068873651987,0.5946068873651987,africa
0.5542374833159392,0.5542374833159392,africa
0.5388513957363648,0.5388513957363648,africa
0.5392310971266355,0.5392310971266355,africa
0.5697528385705489,0.5697528385705489,africa
0.581378237573584,0.581378237573584,africa
0.5719456699863238,0.5719456699863238,africa
0.5811690660636664,0.5811690660636664,africa
0.5674558570479388,0.5674558570479388,africa
0.5237418982203396,0.5237418982203396,africa
0.5526530121451715,0.5526530121451715,africa
0.5481940617371038,0.5481940617371038,africa
0.5892316678159886,0.5892316678159886,africa
0.5227561832440962,0.5227561832440962,africa
0.557917285216861,0.557917285216861,africa
0.5127291927330792,0.5127291927330792,africa
0.5481368075247586,0.5481368075247586,africa
0.5683058907470767,0.5683058907470767,africa
0.5790369185921183,0.5790369185921183,africa
0.5146107992660583,0.5146107992660583,africa
0.5615388764519705,0.5615388764519705,africa
0.5500868608794488,0.5500868608794488,africa
0.5651280724634646,0.5651280724634646,africa
0.571063324587745,0.571063324587745,africa
0.5562489296112728,0.5562489296112728,africa
0.5791094057829232,0.5791094057829232,africa
0.5836422433054607,0.5836422433054607,africa
0.5436572920933966,0.5436572920933966,africa
0.5495165840143991,0.5495165840143991,africa
0.5559989521292575,0.5559989521292575,africa
0.5780512487481139,0.5780512487481139,africa
0.5085345739448196,0.5085345739448196,africa
0.5812165335715891,0.5812165335715891,africa
0.5716363164656271,0.5716363164656271,africa
0.5682338743014083,0.5682338743014083,africa
0.5341273354814436,0.5341273354814436,africa
0.5628054812026991,0.5628054812026991,africa
0.5192143355328933,0.5192143355328933,africa
0.5841296398283976,0.5841296398283976,africa
0.578012449538371,0.578012449538371,africa
0.5170911922285283,0.5170911922285283,africa
0.5294139772685459,0.5294139772685459,africa
0.5782007719309309,0.5782007719309309,africa
0.5988872906378939,0.5988872906378939,africa
0.5163319770467933,0.5163319770467933,africa
0.4950047174054082,0.4950047174054082,africa
0.5975487308953411,0.5975487308953411,africa
0.5441123685075445,0.5441123685075445,africa
0.5630564217652585,0.5630564217652585,africa
0.5697621614744035,0.5697621614744035,africa
0.5591127330741148,0.5591127330741148,africa
0.5151521198577338,0.5151521198577338,africa
0.5525953653332228,0.5525953653332228,africa
0.5185124489924543,0.5185124489924543,africa
0.5668880527274617,0.5668880527274617,africa
0.5049028903272402,0.5049028903272402,africa
0.5132704496370875,0.5132704496370875,africa
0.5612344963116628,0.5612344963116628,africa
0.578512714415523,0.578512714415523,africa
0.5175612401070764,0.5175612401070764,africa
0.5476873399923164,0.5476873399923164,africa
0.5530594981879957,0.5530594981879957,africa
0.5485384821911075,0.5485384821911075,africa
0.57032980075295,0.57032980075295,africa
0.5745143571254876,0.5745143571254876,africa
0.5663883833050672,0.5663883833050672,africa
0.5636850809146127,0.5636850809146127,africa
0.5167569403422296,0.5167569403422296,africa
0.5097268500146299,0.5097268500146299,africa
0.5857382388192871,0.5857382388192871,africa
0.5475633181370777,0.5475633181370777,africa
0.5180459766319238,0.5180459766319238,africa
0.569567602535211,0.569567602535211,africa
0.5909028441775114,0.5909028441775114,africa
0.5594445540940688,0.5594445540940688,africa
0.5013747960698001,0.5013747960698001,africa
0.6117840529790708,0.6117840529790708,africa
0.6148360757733853,0.6148360757733853,africa
0.5610538790389715,0.5610538790389715,africa
0.4790282864528712,0.4790282864528712,africa
0.567889847122755,0.567889847122755,africa
0.5734859901128558,0.5734859901128558,africa
0.5516417974093266,0.5516417974093266,africa
0.5047772447512116,0.5047772447512116,africa
0.49020180328337326,0.49020180328337326,africa
0.599166332104582,0.599166332104582,africa
0.5360585825092476,0.5360585825092476,africa
0.5119318716219479,0.5119318716219479,africa
0.581937421477681,0.581937421477681,africa
0.5428049507049766,0.5428049507049766,africa
0.5526840947180759,0.5526840947180759,africa
0.5536272248255164,0.5536272248255164,africa
0.4876473642913116,0.4876473642913116,africa
0.5390613664123886,0.5390613664123886,africa
0.534899586682496,0.534899586682496,africa
0.5254358212032455,0.5254358212032455,africa
0.5432400207639395,0.5432400207639395,africa
0.5347104306060875,0.5347104306060875,africa
0.5665058525186984,0.5665058525186984,africa
0.5963733946077105,0.5963733946077105,africa
0.5261227641790381,0.5261227641790381,africa
0.5120799897931965,0.5120799897931965,africa
0.5628259850912168,0.5628259850912168,africa
0.5962275633309336,0.5962275633309336,africa
0.821908675917528,0.821908675917528,australia
0.8101778920131384,0.8101778920131384,australia
0.7705518901361786,0.7705518901361786,australia
0.8289122392357278,0.8289122392357278,australia
0.8189164282757558,0.8189164282757558,australia
0.8029309693603549,0.8029309693603549,australia
0.7635315157114343,0.7635315157114343,australia
0.7881824664026936,0.7881824664026936,australia
0.7807193561588172,0.7807193561588172,australia
0.7708071685138788,0.7708071685138788,australia
0.7640038751500836,0.7640038751500836,australia
0.8307620645441313,0.8307620645441313,australia
0.7759278834120351,0.7759278834120351,australia
0.8231859220597576,0.8231859220597576,australia
0.8354371275753073,0.8354371275753073,australia
0.7923908834215226,0.7923908834215226,australia
0.7917641905640636,0.7917641905640636,australia
0.8304464223790589,0.8304464223790589,australia
0.829531104496094,0.829531104496094,australia
0.783304358983497,0.783304358983497,australia
0.803463139596887,0.803463139596887,australia
0.8168923454933241,0.8168923454933241,australia
0.8301476865115562,0.8301476865115562,australia
0.7656084316784127,0.7656084316784127,australia
0.7913708202788031,0.7913708202788031,australia
0.826631955281075,0.826631955281075,australia
0.8146183987696255,0.8146183987696255,australia
0.7744815987130054,0.7744815987130054,australia
0.8312753058870146,0.8312753058870146,australia
0.7898025911383781,0.7898025911383781,australia
0.8118243752893951,0.8118243752893951,australia
0.7920668264157428,0.7920668264157428,australia
0.777304774939665,0.777304774939665,australia
0.8039521272994642,0.8039521272994642,australia
0.7858311153237523,0.7858311153237523,australia
0.8200407178230902,0.8200407178230902,australia
0.8249164363824767,0.8249164363824767,australia
0.777949702758574,0.777949702758574,australia
0.8408167074148479,0.8408167074148479,australia
0.7605290472337469,0.7605290472337469,australia
0.8020916357229724,0.8020916357229724,australia
0.7784840459819634,0.7784840459819634,australia
0.8171089526635946,0.8171089526635946,australia
0.8292261196206642,0.8292261196206642,australia
0.7835309241455694,0.7835309241455694,australia
0.8183740480922564,0.8183740480922564,australia
0.8177942945938373,0.8177942945938373,australia
0.7632824580050735,0.7632824580050735,australia
0.7879777391082008,0.7879777391082008,australia
0.8298095115568818,0.8298095115568818,australia
0.773308277668655,0.773308277668655,australia
0.8301995386004768,0.8301995386004768,australia
0.8296587224049197,0.8296587224049197,australia
0.7860478986291384,0.7860478986291384,australia
0.7889769326086601,0.7889769326086601,australia
0.7987408162496131,0.7987408162496131,australia
0.798221502717813,0.798221502717813,australia
0.8305592486566193,0.8305592486566193,australia
